"affId","name"
"0deab9ce-c867-4ccb-bd49-405ca43561fb","University of the Basque Country"
"e9d40773-6f3e-424b-9cf6-015bacaf9d31","National Library of Medicine, National Institutes of Health"
"79d22175-a701-4946-8a4a-fc02e9f28f49","UNWE"
"65475315-bf3d-40d9-a84b-f3f12e8e007d","Zhejiang Normal University"
"862150dd-d35d-435e-8c2a-bcb5ac148576","IMT School for Advanced Studies Lucca"
"033c05a9-6b45-45a5-861a-261a9b8db8d8","Faculty of Medicine, University of Lisbon"
"ea9124c9-9411-449e-a6ac-72d24cf13ce5","Griffith University"
"471baca8-0645-43f5-9dc7-d9e7080e4669","Northwestern University"
"cb371423-e09a-4e84-97d9-f10c28bebf82","University of California Irvine"
"92f401a5-f296-442b-9ed3-ff65066d60ec","Apple"
"1f4c0265-c9eb-44c7-bdca-5eb6053162d8","Daffodil International University"
"06769954-5179-4650-981b-1246963ed817","Haiphong University"
"07998c38-d495-4e98-b29a-84fcea366ec6","Dept. of Chem. Eng., Nat. Tsing Hua Univ., Hsinchu, Taiwan"
"1e4ea463-b5d6-43e3-b682-ef340085ea3b","Johannes Gutenberg University of Mainz"
"7433c225-58ed-4e9b-a2e2-a6e554da3e65","Peking University"
"1c55d5da-4f12-4cf2-b8c9-b96624201761","Utrecht University"
"53d0bd0e-f867-4689-aef9-1b392d3618ae","peking university"
"761c4400-a921-4834-b4ea-ce414153ad47","University of the Cumberlands"
"ec58247e-8fa1-4bb8-95b0-4a9409408168","Johns Hopkins University"
"2d5bb02d-2f86-409e-9534-dd965228c1f0","Hanyang University ERICA"
"dd712bb3-ca04-4742-adb2-262aaff9c882","University of Melbourne"
"ce297b46-5d9a-49da-87dd-8d1b2c809a77","Trinity College Dublin"
"cfad0507-296a-41c0-8cb1-9030ac773abc","Loyola Behavioral Lab"
"e3563d9a-613e-4d4d-8c7e-5cb02ad4bbcf","Boston University"
"e3f71512-a0f0-4dfa-93d6-a041dc54bbd6","Meharry Medical Colege"
"fd88a124-4235-4ee4-91c5-fce808d7b3de","King Khalid University"
"112ed2bb-0c76-48d8-bf77-158914c3c8a7","Stockholm University"
"2f1ff0b9-7e74-4c8a-9ec3-db07ad5ba35f","IEEE Senior member"
"029afdf5-fb8a-466e-b4af-39b03d638dd3","Jadavpur University"
"a0dfc3c9-fe74-42bd-80e5-5a795444e526","Chalmers University of Technology, Gothenburg, Sweden"
"ad6e45ea-cc67-4476-b68e-5f7257f78af9","University of Malaya"
"5f463d72-4881-416a-ad94-8800376299ff","RIADI Laboratory"
"6859be28-ffc8-43fe-b69b-58daa891e189","Universidad Loyola Andalucía"
"7658fdd9-4a2a-4ad4-8fa1-11cf0bf2aacc","Department of Software Engineering, School of Information Engineering, Yancheng Teachers University, Yancheng 224002, Jiangsu, P. R. of China"
"188faa51-7ddf-4c3b-ab47-60b7a2c43137","Ben-Gurion University"
"eaf31a29-8dd9-48bf-a90a-06623d322b81","Princess Margaret Cancer Centre"
"c428fbe5-f774-4174-bc6e-14c2ee68ee85","ETHZ"
"4c537853-4e3c-4b13-b6c8-587745625edf","Princeton University;Optimal Dynamics"
"34cbfd8e-eed1-40f9-a7e3-19844044c3d7","Mutah University"
"c7224876-0144-4437-977f-c999b8097164","University of Limerick"
"293557d5-6674-4289-9893-42f2bd621462","Federal University of Technology Akure"
"c50032e5-47e7-4705-a2ac-a6b9ee11bf37","2 Department of Social and Preventive Medicine, Faculty of Medicine, Julius Centre University of Malaya , Kuala Lumpur, Malaysia ."
"939c6e7c-e672-472b-8b59-3d9f55451e01","National University of Ireland at Maynooth"
"630a71cd-6ee6-4526-b8ec-c1e374360d69","Korea University"
"e0fddd2f-846e-43b8-995d-1ab383d7fe60","Tata Medical Center, Kolkata"
"369102d1-f00d-438f-b2d6-ea291e08e347","UIUC"
"4b65c13d-8d77-46bf-af22-fd975dce432b","University of Cordoba"
"b6117c1e-56db-4b4c-a424-2068773bcc14","University of Chicago"
"f7d1c9ca-0329-41b5-9bb1-9d504da71b67","Tongji University"
"46db9544-1d7f-485e-a3ea-1c9fb375d4fa","OpenStax"
"67e7ef69-2f60-4609-a988-e59eccaab1e9","Department of Physics, Tri-Chandra Multiple Campus, Tribhuvan University, Kathmandu-44600, Nepal"
"c4791938-afac-4fb6-856f-b85a32551982","Maastricht University"
"8e8c477e-40bd-45a9-b5d9-07897a412473","Maomics"
"df21819f-9ecf-44de-87ab-a848fda1c11a","University of Helsinki"
"7f9896db-d1e0-4789-aded-6086ac340049","m Department of Parasitology, Noguchi Memorial Institute for Medical Research , University of Ghana , Accra , Ghana."
"d83a06fb-cc96-4555-a4d1-99b2a288ee3b","Alibaba Group"
"886a6d22-2ae2-4017-9f24-80a5493a08bb","Indian Institute of Science"
"0617bf41-f50b-43f1-ab40-11c3d78c262e","Université de Lorraine"
"7341d41d-e208-4b93-80d7-8ce0ba7051ab","UNIVERSITI TUN HUSSEIN ONN MALAYSIA (UTHM)"
"bed00681-2646-4170-b497-b808e1387842","Stevens Institute of Technology"
"02bd1132-0ee8-4364-8542-d4378ed58436","University of Torino"
"17f1c65b-8d07-4dfd-8e5f-bf9874ab54f0","University of Manchester"
"b55e898e-0a22-4329-a7e6-8654f9e608fc","Nuclear Institute for Agriculture & Biology (NIAB)"
"ebcb56dd-2374-4e27-b400-114846fc9871","University of Nottingham"
"c10d62ee-5eea-4851-96f3-13021b867a80","ICREA Professor"
"f0e0399e-252f-4ea7-bb1f-ca59d3bad739","University of Sydney"
"3e68a5b1-2fba-47fb-8d5d-986e1792a869","University of Missouri-Kansas City"
"84d98f13-e97d-4290-96ca-1e720ba3b6e3","Stony Brook University"
"b906e324-3e63-4998-960f-411f3e66554a","University Malaya"
"7073d58e-a651-499c-a210-86f4c35d0b3d","University of Pennsylvania"
"1c54ade6-c1f1-42bd-84d5-267ca129d4d3","ANZAC Research Institute, University of Sydney"
"42e22b3c-adfd-4ffc-8d02-d3d574aa2d3d","Karolinska Institutet"
"d79ca6a4-84a8-417c-bb4e-7d79ea68f2b4","Virginia Tech"
"d3f6869d-1488-4c80-a02d-46d82fc792d5","University of North Florida"
"40f8a715-9800-495e-bb45-10f81b8be61d","Institute of High Performance Computing"
"ef1e7746-6388-45f2-94a4-b9196b85e693","Disordered Systems Group, Department of Mathematics, King's College London, UK"
"4e8d29b7-929f-4353-b7f4-07a27066ba5f","NYU Grossman School of Medicine"
"75f2b045-9b72-4626-92fa-f490ef3e4d76","Cinvestav"
"5fcaa92d-771f-4578-8804-0ad94cbe0460","SenseTime Research"
"ab37cea9-99ac-4b2c-bb97-27499dfbd202","UCLA"
"a836d5d2-dafd-4622-ba93-3cb695fcc864","University of West Attica"
"030d673b-eb82-4e61-9f02-a13ca2b97bf2","Uniformed Services University of the Health Sciences"
"c047c2eb-1cee-479f-be34-6901dbe0431e","ComEd"
"fb49b58c-e6b8-4403-bcf2-3c9f51d4f301","Lebanese American University"
"aac30363-3d38-44b1-9da6-b4ff63780c26","Potsdam Institute for Climate Impact Research"
"ab914a19-0416-45c8-ad15-0d5b7b3c0c99","Quaid-i-Azam University"
"3688e0d2-f866-445d-8520-7e0ecdbdaf28","Cary Institute of Ecosystem Studies"
"4c37782c-eac0-46c0-be28-af080c7fc7c4","Decision Support Systems Laboratory"
"1e88eb12-40ae-440c-9f3f-aee7fd301783","Vivekananda Global University"
"f028cd12-8daf-427b-ad41-87067bc1bf12","AIM, CEA, CNRS, Université Paris-Saclay, Université de Paris, F-91191 Gif-sur-Yvette, France"
"86b50145-3112-4f24-98a1-cd72fc0f82a7","Dalian University of Technology"
"3034a05c-25d6-43a4-984a-44d21199b62a","Sunway University"
"0de12fb1-53eb-4427-970e-9dca88c0bd5d","KEM Hospital Research Centre, Pune, India, MIT World Peace University, Pune, India"
"df5f40de-b5f4-4939-b8f4-914a1274b6d0","NV Organon"
"7d43c6be-4a7a-4387-947a-a79b9013f454","Seoul National University"
"146e324b-d8e3-43ca-a610-4696a1773125","University of Texas Health Science Center at Houston"
"2a9fc083-fced-4640-974d-90643aac5d6a","Inria"
"31d2cab8-09bc-4859-a793-1e868cdc95a6","University of Applied Sciences and Arts Western Switzerland HES-SO"
"1ed4927b-b23a-4758-9347-12f7d9a767c0","Royal University College of Canada"
"17ae86f6-a0b2-4288-acf1-2ee295cad4a7","Microsoft"
"204000b1-89e0-4ece-bcab-c114ab2b6f88","The Hong Kong University of Science and Technology (Guang Zhou)"
"c8febd6f-4a1b-4b4d-983e-46225a0f13bb","BGI-Shenzhen"
"a7324ff5-f2e5-450f-8ec7-a270a69d4097","UT MD Anderson Cancer Center"
"2e98b1a6-87c1-499d-ac24-f41f81313f9c","University of Fribourg"
"88407262-a384-4251-a312-29b02c13ef75","University College London Hospitals NHS Foundation Trust, London, UK"
"f6f24300-2bc4-40ee-9c5f-b448554110ab","McGill University and Samsung"
"dda5ea45-2cdb-4c8a-9ee9-201fdfcee496","FISABIO"
"a2acff2c-9b69-422e-bd7e-9858d623c953","Microsoft Research Asia"
"f3673396-a074-4b19-b1a9-59996d8b19e1","Politecnico di Torino"
"3b19a4fb-5046-4d8a-add0-ee4a29e33556","Università Roma Tre"
"3db80193-4e72-473f-95c1-99301492c846","IBM Quantum"
"63a23545-2c6d-4fcf-8ead-4997ca3dc850","Ethiopian Artificial Intelligence Institute"
"8e35d156-9cc2-428e-a9bb-1195ddf0f218","National University of Sciences and Technology (NUST), Islamabad, Pakistan"
"b1f33900-2098-483d-9e8d-f8a72c9e01c1","School of Medicine, Tsinghua University, Beijing, China"
"8a4e56f3-71cc-4754-a8f9-6fb707c91d1c","University of Brasilia - UnB,Federal District,Brasilia,Brazil"
"8f0ac395-3aae-480f-b72d-811aa2388ccc","National Engineering School of Tunis, Higher Institute of Computer Science"
"b35513e0-0da9-411f-b684-6101bf9b350d","University of California Riverside"
"e3c06b5e-4cd9-4b60-9ed9-cebb2eee241a","Covenant University"
"001d8053-5e6e-4b19-a807-fece431db115","Kathmandu University"
"12a2aec6-9f05-4433-8a8c-45e2ef0a0572","ICSI"
"3dabad0c-1a87-4c24-8593-af3ebf3e2021","Purdue University"
"1b74dc81-bf42-478a-89b3-cd1cde5ae0a7","IIT Kharagpur"
"9e74e755-a9cb-48ca-a74d-759a3be863bb","Global Health Research and Innovations Canada Inc. (GHRIC)"
"6a2bf580-302e-4d52-a903-42709b93e59e","Birla Institute of Technology"
"bc937541-4718-49fc-9653-86af906f333c","Universidad Politécnica de Madrid"
"2800d4e8-e647-4e50-8df4-10972c09ea62","Chitkara University Punjab India"
"6b3846f2-a255-4004-9f8a-88106cfe7e25","INESC TEC"
"3167d9ab-587f-4a94-84be-c6b2fc8fe9b2","The University of Melbourne"
"1da89a86-a732-40bd-a660-fb72464c221c","The Chinese University of Hong Kong"
"a9f84bcc-d338-4c0e-9603-ed98fd0e4aba","Latvian Institute of Organic Synthesis"
"f47d3256-8f9b-4ad0-885b-cf66a7dcfdad","Procter and Gamble"
"e1ec3556-0a55-43d3-a4a0-62291206c5a1","University of Bamberg"
"ff8484ef-e447-43ac-a333-06a6ebfb770a","International Hellenic University"
"95734fb2-c07c-4a9f-9ce5-73f5241fd362","TU Dortmund University"
"9ee23052-1add-4879-83ea-90778379ceea","Microsoft Research Cambridge"
"1d75fe8a-0f04-44f6-9ebf-1b86d307a1b4","Department of Archives, Library Science and Museology, Ionian University"
"845ef099-c848-4003-85e7-d497436f141b","North Dakota State University"
"142a4420-6a7c-4462-a000-35efd6f4247b","zabol university of medical science"
"a46518c0-9a96-48b2-8d5d-079b56c3f1b2","Fundacao Getulio Vargas"
"7234df5e-f625-465e-90de-86edb26925db","Università degli Studi di Bari"
"fba45b9e-c872-4993-8b53-03cd2e762102","Lübeck University of Applied Sciences"
"0702b38c-d430-48ce-8d68-4f79dc896288","North Carolina State University"
"6a826a1a-4bd7-4dc8-b8ea-33c5f879773a","Narula Institute of Technology"
"daabff4b-b047-4f66-940e-fdaa7358b0ba","Shahid Beheshti University of Medical Sciences"
"e1b3459a-6c6f-42f4-be6f-96e14550a766","Texas State University"
"79259e88-49cb-42dc-9e69-03b8ecdce461","Texas A&M University at Qatar"
"f1da8110-f7a4-4649-871b-e7e1a53df01b","Department of Forest Engineer, Faculty of Technology, University of BrasíliaCampus Universitário Darcy Ribeiro, Brasília-DF, Brazil"
"ece09338-0378-4779-a212-11649e07c2bd","ETH Zürich, kaiko.ai"
"bccd77a8-e7f8-4e9d-9c48-3c0d94dbed78","Universiti Teknologi Malaysia"
"090fa54b-c12b-4849-a086-f4df4c6ddb31","CITIC, University of A Coruña"
"f2c34bf2-38fd-4396-b3fa-e2077a47ab59","Bournemouth University"
"49f49456-7ec1-40ac-ac8f-fb25e928a883","Architect II- Software Testing ,  UST Global Inc"
"515c418c-7d3e-43b4-a74d-234ed8faffa3","Free University Berlin"
"43380d7e-040e-40ae-b867-f4571b7a6427","Institute for Language and Speech Processing"
"e23c189d-c041-4b13-a09e-f3e1b4be1975","Hebrew University of Jerusalem"
"8b02b0d1-ee94-4479-bbc4-e33402180ac4","National and Kapodistrian University of Athens"
"9d1f670f-f3e1-4b48-8ef3-e806fed47c8b","The University of Manchester"
"ac39d0d6-fb3c-4ef8-bab4-f6919f3cdab8","IIIT-Delhi, India"
"82d845c5-a551-40b0-82a8-79ff900026a8","Amazon Alexa AI"
"ddcd3f25-230e-40c2-830a-7acc9d36ae29","University of Technology Sydney"
"c7d28d05-8cba-473b-8559-7423b62b7979","UC Berkeley"
"8a53f868-5bc8-48ab-b505-1a352c3e175c","Macedonian Academy of Sciences and Arts, Skopje, Macedonia"
"094a7155-ac1f-4558-a4e3-cfe7c69fd0db","Dev Sanskriti Vishwavidyalaya"
"d1fc1d63-e060-4433-b419-6a555e033104","Bar Ilan University"
"2174ce52-6e6a-42f7-ae4d-f73aeafacca3","University of Health Sciences"
"c82280c6-7885-4db4-963f-c7276770cd51","Universidade Federal Fluminense"
"1d0ff4d6-065c-4ccd-8055-bd5d39a91d74","University of Melbourne, Victoria"
"cfee0be5-9d1e-4a09-8539-18feee94be77","The University of Sydney"
"04754eaa-419c-44ed-a117-3643bfea40f4","Pontificia Universidad Javeriana Cali"
"d65fe5ff-1be5-4581-9042-204da960592f","Queen's University Belfast"
"8d2a52d6-3015-4b19-a3ef-e4eafa08b927","Al Ain University"
"7d2eefc3-daf6-4d26-8f6d-9e024d622f77","University of Cape Town"
"ceb1b2e0-1991-4d19-b113-36280ca33d2c","FORTH-ICS"
"7151012e-b6f0-401a-85e9-0e44fe8bcc14","CERN"
"44b789a9-d347-41b4-a795-c43d00d0d79e","KU Leuven"
"93800c33-dd0b-49c2-b6de-993426c04d3f","Malaviya National Institute of Technology Jaipur"
"0201081d-6a31-4d6b-8986-f653b13c5d13","University of Granada"
"c7d3d718-c795-4e42-b868-3e0d8db4e0ce","RIKEN"
"074ae519-58e0-49a5-9361-5fbd7ca687b8","University of Bologna"
"91d10d0a-8377-4e5f-98b1-615612366b89","Amazon Web Services"
"dbfa7448-fe1e-4791-b280-98f2c5bbc668","Physical Medicine and Rehabilitation Research Center, Aging Research Institute, Tabriz University of Medical Sciences, Tabriz, Iran."
"8305ccb1-31f2-4409-bf23-d0be4010f3be","The Hong Kong Polytechnic University"
"d19e252a-5a7a-4879-a3e8-8966a8e9460f","Department of Pharmacy, Al-Mustafa University College"
"95975051-96dc-4e09-b094-d3e8ff9a4c0c","University of Toronto"
"f2d3dc75-b56b-4d0c-b895-a26fb8a96944","Sandia National Laboratories"
"b4190cb2-b15b-4b0a-beb2-e26742441ae7","Chitkara College of Pharmacy, Chitkara University, Punjab"
"ea324dba-b7a5-4a36-bfcb-f1f6073680f4","AI Lab of Lenovo Research"
"84e9a174-27b9-4056-9de9-8e62a885ce89","Xi'an Jiaotong-Liverpool University"
"c64fb0a3-e8bb-4674-94f9-05a769180f4c","atlanTTic Research Center"
"7c316586-3752-47b3-919b-6b5a14bfce6e","University of Basilicata"
"7326e875-12bd-488d-a59c-699101194557","Department of Computer Science and Engineering, HITEC University, Taxila, Pakistan"
"233fefff-c503-4c54-8f3a-0f792122d585","Division of Genetics and Genomic Medicine, Department of Pediatrics, University of California, Irvine, California."
"725caf31-d63d-45de-be98-db27dd2b1c62","Kennesaw State University"
"eb946e05-bf86-4f4f-bfdf-0a6785bd8412","University of Baghdad"
"a6c351f1-2345-480f-8e54-196b0aac0156","iFlytek Research"
"f1eb9e2b-ae89-451e-930f-07715c372648","University of Aveiro"
"7224315b-376b-4d69-9e89-bc6099bb3d01","King Mongkut's University of Technology Thonburi"
"b7fd6050-7ef1-44a8-8d25-643ff370de9f","Hong Kong Polytechnic University"
"3aa4df7d-0d0d-432e-9f63-b7665f973155","Dr. D.Y. Patil Medical College, Hospital and Research Centre, Dr. D.Y. Patil Vidyapeeth, Pimpri, Pune, India"
"fd2185ab-ce5a-4214-82d8-71693d34b067","Zhejiang Lab."
"977a496b-7f32-4c22-a284-491bdca703f7","Armauer Hansen Research Institute (AHRI)"
"7e2f67ba-0ce8-494e-9881-39ba990a5c2d","University of Edinburgh"
"b709b084-e3ed-459c-a05b-4cbdd980af67","Democritus University of Thrace (DUTh), department of Electrical and Computer Engineering"
"e5eee921-e805-4285-9005-ce316005190e","Technion"
"8bf08a89-a297-47d6-ba5c-10f42b837bd1","Otago Polytechnic - Auckland Campus"
"b3309b4f-fc4b-4e94-8c44-f0f157c66457","Lab. Crop Evolution, Graduate School of Agriculture, Kyoto University, Japan"
"5baef7c7-6613-4dee-8235-ebd88724e697","Shahid Beheshti University"
"8590eb27-98b8-4614-a990-d6ffee3ef05e","Wuhan university"
"18977dc0-a218-4c76-8559-4267c85d828d","Kwame Nkrumah University of Science and Technology"
"87cb86bf-6dc1-4421-9c9e-882e5d048d16","Singapore University of Technology and Design"
"da5b2df7-648b-4b00-b508-bce10527d758","The Neotia University"
"4e9339c7-4e1a-4192-b714-1a7271d237e8","Universiti Tun Hussein Onn Malaysia"
"cb1b3785-e2aa-4590-b9cb-32bc3a58cc0c","University of Washington"
"fbfb2469-d823-4fd2-8ed0-e45d4c1f3472","CASPAL Ryerson University"
"4162e576-234d-4a64-849e-983b895d6064","Clinical Research Unit, Khoo Teck Puat Hospital (KTPH), Singapore."
"d2b7f774-5113-46a1-8acc-89a2696214dd","Dr. Vishwanath Karad MIT World Peace University"
"56404466-d468-4ce4-85f3-6fddb0ba5140","University of Belgrade, Faculty of Economics, Belgrade, Serbia"
"0d4ae1d5-4eab-415e-8d1f-020602885e99","Alzahra University"
"bf58a4c8-86d2-4475-8ff6-09e1f9d9e58b","School of Electrical Engineering and Informatics, Institut Teknologi Bandung, Bandung, Indonesia"
"381d5678-ae68-4b3f-a2a1-6c3258339f9c","Concordia University, CIISE"
"bce4ac3d-a0d9-4f7f-a983-65d7593fbd92","IAUCTB-Bijective Physics Institute, Idrija, Slovenia"
"95f8d45a-c908-464a-919b-5cbbf8fea871","Technical University of Košice, Slovakia"
"b5af6c89-922a-458e-b19e-a408e9c00ee1","CNRS, Gipsa-lab"
"5947e468-b1aa-435a-ba33-668a7f65d6ba","University College Dublin, University of Ruhuna"
"c1dc9f6b-2ba5-47ba-aee5-98fd97ed2df0","Politeknik Negeri Medan"
"9d3082dc-3ee2-40c8-9118-1682001fb008","Vrije Universiteit Amsterdam"
"0c5854c8-2968-4930-8d6a-21a6b7c03572","Department of Pharmacal Sciences, School of Pharmacy, Auburn University, Auburn, AL 36849, USA."
"668cf978-9ca8-4683-9275-a3bd298a979c","National Institute of Technology Raipur"
"5c7331bc-c876-4b21-a94e-2ebbfcd1fa91","ucy.ac.cy"
"4a56af88-906d-4fca-8d86-e98f786d136e","School of Software Engineering, East China Normal University, Shanghai, China"
"adedadc7-88b1-4e7a-b69e-2e09478d8eb5","Australian AI Institute, FEIT, UTS"
"3a08483f-f1bf-4e97-9bfa-b0155673184a","Department of Communication Technology and Networks, Universiti Putra Malaysia"
"46ea4ce7-0e3c-4927-b873-4df0b56e2636","Siksha 'O' Anusandhan Deemed to be University"
"15307586-b9d4-456a-8912-cd2a13258615","University of Oxford"
"f5e98124-a178-471c-983c-df3786fb1db7","University of Seville"
"47e58eed-894b-409a-a256-d5bf1644878f","Indian Institute of Technology Kharagpur"
"e2b29930-4ab9-4571-a272-17e93d436379","Temple University"
"fbb41553-aedf-4882-9201-facb0720aac6","Georgia State University"
"8e751dad-f251-4dd8-936e-b2626cefde15","VA Boston Healthcare System"
"d0b3cc27-1b5f-4f80-a7bb-413ff4bdfb5c","National University of Singapore"
"acfb5b65-7f25-4637-a4a2-8e6793438bc6","Iran University of Science and Technology"
"ac75d31c-3e89-4187-a91d-2e9e11a42c6f","Escuela Superior Politecnica del Litoral, ESPOL"
"100ad99a-81c5-49ca-a54a-f38a3c2fbe35","Stanford Unversity"
"863190ae-122b-423c-ab76-fa2b978c2f8c","Yale University"
"2b7597a5-155a-45c1-8101-c260bcc1bc18","School of Electrical Engineering and Computer Science, University of Ottawa"
"7273e828-6e2b-4a4a-86b7-7c924d03da14","Fraunhofer FIT"
"097a6459-3898-479a-99b6-4544bfd77a88","king khalid"
"3e7733e1-503d-4d21-a378-bf1f8d9bce93","1. ​Social Determinants of Health Research Center, Shahid Beheshti University of Medical Sciences, Tehran, Iran. 2. ​Department of Community Medicine, Faculty of Medicine, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
"a64aa427-20f4-48a5-8d72-0fab325ee25f","University of Toronto, Canada"
"dfaf22a4-7b85-4bd0-8836-b9f475c56970","University of Kent"
"1a7ffee2-2f74-4b87-8ffd-fd446bc63092","Namibia University of Science and Technology"
"14252e3b-1e85-4cce-8e0b-0f096f0df579","Departmental of ECE, IIIT, Guwahati, India"
"643e4133-dcf5-4397-87e3-b5db7ea2b0b4","UCSF"
"dc0e00ca-2b06-44d7-8dc1-a392657a8eb1","MICROSOFT CORPORATION"
"bc5bedf5-4022-4807-a669-cd1456e6af74","Merck AB"
"40c65973-c147-42f4-95a1-e5490196b76d","University of South Australia"
"ee0887fd-095f-495f-8c7a-cfa9dc626ef5","Taylor's University Malaysia"
"28d506e3-caf4-41e5-ac71-8d8e1288f4f1","Birzeit University"
"edf0845f-4efb-41ff-b896-492b17c186d3","INMA, ICTEAM, UCLouvain"
"30614236-096c-4b23-b9a1-fad6b0c922e8","Bangladesh University of Engineering and Technology"
"75715d1b-83b6-4e02-82b4-26dbc058669f","University of Maryland, College Park, USA"
"fe798839-c6e3-45d5-a116-d6cf1ccc4343","Harvard University"
"5768110f-41d4-407e-982e-ee43ddf39e21","University of Zenica"
"dba812d5-3e43-46fc-895a-728c9431c365","University of Basel, Department of Biomedicine"
"736a3046-8fc8-4894-9c80-b44b5f0bab6d","(S.H.)"
"27d42044-e5c6-465d-a450-68cec5237f78","Lithuanian University of Health Sciences"
"ec319f17-c766-44e8-b6b6-bcd0de9d4891","Pengcheng Laboratory"
"21891875-1deb-4a90-8555-90e45b632679","Information Systems Department, University of Minho, Portugal"
"89b536ff-c394-4700-8791-510c0d59cd38","Research Guide - JJTU"
"981ceafc-fbdc-47ef-8765-09a3729bc532","National Library of Medicine"
"3960ad54-79ac-440d-abb9-5cb8fa8bae78","Beijing Institute of Techonology"
"20ef6efd-fa22-4ca6-9a64-96a23888e21c","Chimie ParisTech, Laboratoire Charles Friedel, 11, rue Pierre et Marie Curie, F75231 Paris cedex, France."
"6b91b569-ff00-4ad2-8573-92cb08451166","Département de chimie, Institut de pharmacologie, Université de Sherbrooke, 3001 12e Avenue Nord, Sherbrooke, Québec J1H 5N4, Canada."
"65cc086c-e803-4528-884c-99c21a19de1b","Australian National University"
"9718d1af-6044-47c8-8f1d-6b0af7917137","Adobe Research"
"78215890-c515-429e-aa3e-806be26d4e5e","Tianjin University"
"40381028-fe02-4f28-aa12-81f5c46b8722","Institute of Neuropathology, Faculty of Medicine, University of Freiburg, Freiburg, Germany"
"cb4bda3d-2430-48d4-bee5-da55bbddac93","Prince of Songkla University"
"0133d77b-60f6-4d74-9da8-421a7143c7a6","Institute for Agricultural, Fisheries and Food Research (ILVO)"
"90be3d04-4065-4104-9ae2-f0ced9198e41","University of North Carolina at Charlotte"
"47f9cc8d-278d-46b3-8fc9-3b9d28e1a84f","Institute of High Performance Computing and Networking of National Research Council of Italy (ICAR-CNR)"
"6b2002d5-54a3-4955-8081-cff3da3a25f8","Université Claude Bernard Lyon 1"
"1cad2d48-91b8-4f0c-ba1f-85add47eb28a","University of Amsterdam"
"ecf6b6ea-31f9-41ff-bbff-11bacef60c54","New York Genome Center"
"acc79e8d-307e-4616-a194-bdee050cf809","TOBB University of Economics and Technology"
"c4b6ec96-3450-4b34-878b-83be02caf2f1","McGill Univeristy"
"94bd0734-f7a4-4b9a-ac82-00e5ab61a624","India"
"dba5fe08-82e8-42db-ae9b-ce1af04735d0","HiTZ Center"
"1ff3bc7a-e81b-4040-9567-67ff6c73efe9","Czech Technical University"
"62b873ae-9550-491c-84e9-bf649ad0087c","Mount Sinai Center for Bioinformatics"
"4f22e34c-61bd-41bf-8dde-54c2e5070c15","Icahn School of Medicine at Mount Sinai"
"f80bdda9-22eb-4dd3-b46f-c1f0f451b6ac","Mila"
"17093c8f-e77a-48c0-957f-f688f7182c8b","UT Austin"
"a5fd202e-03d2-4fec-9ab2-8f1a97ca303c","Mahachulalongkornrajavidyalaya University"
"95b8020f-392a-4505-bc56-56b637735608","Innovation Center for Artificial Intelligence"
"96b1cd4a-4e45-41bd-bce3-76d76d1be2b6","Dean of Faculty of Electronic Engineering, Menoufia University"
"c8b92175-7078-489c-8ecb-5a75d02faad1","University College of Engineering Villupuram"
"63ca5a2b-f79b-4249-8a23-3f195e628628","Naval Academy Research Institute and Arts & Métiers Institute of Technology"
"2dbfe82a-fea5-4207-852c-88967b3376af","HKUST"
"2c33aeb0-0b6e-439e-80a6-7af52d914d27","King's College London"
"b5513920-be6e-4265-8d4c-8926ef8f1369","University of California San Diego, Microsoft"
"35482eee-6411-4188-9f66-0395cc7f355c","Muslim Arts College , Thiruvithancode,Kanyakuamari-629174"
"b50370fa-cbdb-4241-b349-903a83498ab5","Centre for Argument Technology, University of Dundee"
"a346330c-693b-44c1-8467-7bcc78ab5581","School of Electronic Engineering and Computer Science, Queen Mary University of London, UK"
"1e44874f-2316-4fcb-889b-9d497ef08a5d","Nantes Université"
"2e17e1c2-7f27-408a-995e-2598900637ad","Birkbeck Knowledge Lab"
"5b017e96-f0cd-4d2a-9d48-a5101bb96c21","University of Technology- Iraq"
"3fb63d54-c7a9-465c-8801-5ba03849e7f2","University of Wisconsin-Madison"
"6d6db21e-26b4-49df-9e87-7289fe3eaf8c","Manipal University Jaipur"
"876261f4-49dc-4765-bdc9-12be745b1be7","Department of Computer Science and Applications Amrita Vishwa Vidyapeetham,Amritapuri,India"
