keywordId,keyword
57437460-16f2-461e-94d8-9f11802b6063,thyroid nodules
c5acc5e2-838a-4439-829c-92495b5e6b77,lipid profile
441794a3-7588-4e5c-8c1b-f6fc7880ea3b,rand index
8bebb428-fcec-44ef-8e91-c0aefebc8e46,minimum bactericidal concentration
935de97f-568b-4820-b192-28b6c20931ca,biomedical text mining
458aa27c-6d4b-46e7-ad0b-17c4d0bae8b9,verbal fluency test
0457a3fe-39dc-4b97-8ea6-034eb0e45a94,rpob
f73bc082-a04e-42a8-9060-c61e4485fee9,smart objects
54a1a64f-255c-4338-b32e-d02fa2db43cf,fractal tree index
991a8031-6c8f-4ebd-9fa4-8cbd25c577f3,lagenaria
d8de6cde-419c-469f-a2cb-ec2c088de2e9,geoprocessing
509cee93-5b3a-4b47-8813-ce2d4e3341ae,raster data
b1c3c5a6-8d9d-4d51-ba5b-ed61afa6e6f4,cellular immunity
66fb9ebb-6410-40fc-a0b3-28d1e3ed42c9,statistical classification
7581a694-65b6-414f-b7c4-843c49e6002d,isopropyl alcohol
22f228c6-4127-412e-9b84-238ecb8adf8b,trusted third party
fe536c74-6362-4053-99a2-a4701d8587ac,torrent file
b215b458-04d8-4044-a35b-63ed4fec7522,rank condition
b9db3522-8639-4049-953f-21aacbf5e34f,megalobrama
b7ab55b0-72d2-427d-b5ea-54fea64ed75d,data reliability
f26eb900-23bd-483f-85b0-02fb17bc96a2,breast-conserving surgery
afa50af0-9bcf-461a-95bc-9514fc7a00c3,introgression
bd2ab854-20c5-4bb6-a219-fb349cb7ab65,sequence (biology)
486047f4-b6a6-48a4-89ba-dd8e04ff5c88,vignette
94db614c-bf72-496c-a13e-2c61cd35ac78,viral phylodynamics
8e517461-e190-4702-9cab-45034877c583,tangible user interface
91f1fb7c-a9d6-43df-82f5-6b387d1f0edc,nobody
dc06cebf-af6a-4e57-90d7-b6528aa83ea7,cyclostationary process
35b6f135-6a85-453b-8234-ce9d572f2a78,biomimetic materials
fc6550c7-070c-47fc-bfb3-a876a07e58c0,diglycidyl ether
8f99bc6e-9553-4148-bdaf-778e76fbc079,sass
de09f003-39bd-454f-8e48-9142a9c84052,antimycobacterial
bc2973a2-218c-4acd-abe5-163b3e352299,electron acceptor
2a3b4f5a-e4d8-48ce-bbfe-ce26b2805cd7,volatile organic compound
19bec218-bb49-467e-b3b4-bbf4ab414ed4,topological map
51f7afaa-8538-4f36-9e1d-1b46ac10f61b,coagulase
d6e03fc2-2db6-484f-80a8-4741e91bcdd0,risk of infection
64349685-cca3-483b-a1c8-a4cd71013a29,physical education
721016c6-e861-4119-811a-e64dfc788561,evolocumab
a5ffd3a3-914d-4b37-8f44-44e3e812e538,motor imagery
3697c7fc-888e-4f2f-837d-054036516274,periodontal examination
3d96617d-90b1-43ee-a0ab-ea03feeefd31,common descent
e3569878-ca41-4c98-aef3-8d7bb7c7526a,sclerotinia sclerotiorum
1e5671af-29ed-4378-8b02-8d68ad6d3285,microcosm
a9d47d86-2164-4d56-a98f-2d007b803526,bacillus anthracis
ef6a1c68-7975-40e7-95d6-b61c4786d211,rnase h
bb528d7b-c726-4a74-a7de-f24d53e79f1a,cognitive computing
3d5c69d5-c08f-4eb6-b8ce-f47b72eb9395,technology assessment
8478cbc7-37ff-49b9-85d3-3da10723f611,giemsa stain
3ee9a05e-59f7-47ab-a226-8bd5fca58add,intermittency
5e9264fb-cec2-4c87-bd78-dcd5a4f6714c,problem solving environment
08d36900-ef60-4caa-b761-b3b7c95b9073,ecological selection
387726fb-d51d-4667-b78d-1ac0866b5493,plasmonic nanoparticles
c16e919c-aa22-41e9-81e3-a1066982af7e,image translation
b76e56ca-efc5-495f-b765-5ad25f764a34,bimolecular fluorescence complementation
5b95560a-ef33-4627-8c78-bc5058f78132,catalytic cycle
fc536e67-2b23-4938-b24a-956b7c5ebdd8,tadpole (physics)
5c658478-a619-4b16-b368-9cb186fd80a9,branched-chain amino acid
e256bc7c-aba6-4ca2-9344-40f6ff4f0d5f,causality
396bc06e-e27e-4eb2-98f7-708cf73b81a0,curative treatment
00e5abb1-2e02-42f6-b896-f19253da64b2,purine metabolism
10d5e9c7-e9fb-4009-9212-53f34c187805,bursa of fabricius
db264ab6-522b-4eed-aeb5-2e1ae6e997ac,ring-opening metathesis polymerisation
ed65a094-9741-4cd2-b925-dda152c436ab,colorectal adenoma
e47eb7d2-909f-43f3-add9-b113a9759451,cytokine release syndrome
04400a64-d4a4-4939-a752-c602c5dc7562,block size
a5767330-2f6a-404e-b0e8-f9f1df2d10c3,kerberos
2f8d1619-c597-4380-b081-5f984883726f,disease gene identification
56467c5a-cf98-4275-9132-f50d59f6e0b7,foundation (evidence)
be09104e-7b16-46a1-9e3d-69dd5b26567a,software project management
d873794c-fc59-4155-8b66-a01c8146a939,performance prediction
ce5b6b2f-6c5c-43db-9690-9c36b381dd2d,ethical code
51c46ce2-846b-4507-b86a-0dd955365a34,scalable vector graphics
3d9ded13-f886-491e-91c1-259cbb836cd8,window period
4b583714-938d-43fa-a51b-c3f3b6296b5a,arc length
71914b13-377d-439d-99e3-818bf42a0a6d,murrah buffalo
88933ed1-0f69-47d7-aa12-240f5dd6208e,univariate analysis
0c190eb5-7f70-4212-aed0-f8a3c4bb467f,lernaean hydra
cb3f3b3d-25ce-4713-81ab-50fb9ffbc37a,boranes
904d769b-f285-47df-a684-58533432ebb7,subspecialty
459fdf26-4735-47bd-aa6b-3a8fe14a3bd8,mobile phone
2c7b755e-52e5-481d-a68c-4b4b3de4cb67,immunosuppression
3fa99e7f-444e-4e74-9a74-23783e9c8bd9,flora
59c71f8b-6e9d-4030-a330-686bcb412552,acrylic acid
1cb92b04-5490-4016-8a44-2f542bfb3069,cryotherapy
c19bc7a1-f73c-4774-a2d4-5cb4dc50f499,genetic algorithm
2f15afa3-0333-4131-9b25-a1ecc9763573,piracetam
8c47fa43-ac08-4985-a497-41f7befa193f,cellular adaptation
43fda8e8-705f-4b85-806b-f1ea92199d7c,encyclopedia
026ffd63-380d-4ebe-897b-89a3a6caad3d,facet (psychology)
17840fe9-3ba9-4292-8e97-07dd7c692478,anosmia
d4fcc0f6-674b-4080-89ba-8050da382f56,sarcosine
f64a1abf-00b0-4a77-adf7-0df88512c772,nutraceutical
170e0fa2-ab74-4466-9b71-7c4c974d1512,lyase
d0747ed7-a309-4505-a47d-65ae16644df2,apyrase
7ad83ec4-6e05-40fd-bb49-9db0d07a9fc4,semantic interpretation
1c11dc74-1801-4346-9afa-62b5c62ec39d,data migration
fffcd101-1451-4b8a-9908-7beda6a639bc,stereology
d65d863d-fa55-4b62-829b-c2eddbf67a1c,metabolic adaptation
68b59701-a1e8-4465-8e0a-9818f8266f9b,surface modification
ed5bc4a3-a6d6-4a7a-ba43-3ddd09a2019d,discoverability
16069e59-5e98-4935-92c9-97f58dcf4819,similarity (geometry)
3ec0d672-ce04-4250-b45d-a87f3f9c1092,transaction log
ee48e55f-e622-4232-9148-49c2441e749a,remote patient monitoring
25f077fb-f36e-494c-89a8-d83a77f168bc,decodes
bab470a3-02e6-4fd5-a23a-52bc5e4245dc,cornerstone
cfd734cf-d164-42f0-8f93-f1c5b158c02a,obesity paradox
4ad27a2e-3fc6-482d-b982-509be669d992,tumor progression
cc4b7219-b521-4a10-9147-85434a21b998,theory of computation
81ff8dd3-4811-469a-bff2-b6c3b619b873,congenital malformations
cca5f774-40b7-41a0-94c6-766c12c07c39,immunocompetence
5edb88e9-8916-4618-8634-724e4b8f6e6b,triazine
7e63cf0e-716c-4aa9-8672-5de3cb024599,online aggregation
a1316f2a-8988-47e2-a002-7352382de4b1,dental health
eb4e1923-f028-4cb6-bca0-13fffff80e7c,adoptive immunotherapy
4865b6eb-94e8-43c8-8700-72b8257079c1,gene drive
ba8c8dd5-8426-4f46-9683-4f53849d320c,transfer dna
15fc0530-d8ff-4f94-85d5-33e059566986,chronic infection
67beb02c-fbe1-4431-95ef-ecb24dc10208,polygon (computer graphics)
001df3fd-2b45-4459-ad42-944d811628bd,flavoprotein
79b78208-6afe-49e2-91c6-41481fd01601,heterogametic sex
80e61741-a160-43d3-a8ec-546fa81b8ecc,refseq
5934d1c7-1e2d-438b-aa47-0206e2c55093,fourier transform spectroscopy
0786a2f2-7ca1-4315-af1c-a1fb6235a8d3,oxylipin
3f6ca667-b3d4-4716-b8d6-a6150b20a5e5,respiratory sounds
f89f73ad-1d53-4fe9-9e78-46d291ffcea8,molecular marker
e2e6cc2a-34af-40cf-8d2f-aec59e8a9bf7,lemma (botany)
fc4e65c6-320f-41bb-b27b-655d02f6427a,dysgerminoma
fc3b8695-417a-4c1d-8419-94b3353b7343,licensure
881804b3-44e2-45a0-b649-ee84b653b64c,exascale computing
51aa9eb0-54c4-4c71-82f4-f48ab2a9a12b,apostichopus japonicus
71c5ef72-35f5-489a-8e35-bf339f072e3d,hippoglossus hippoglossus
ac2411d7-84bc-4f26-94ec-41c57ab189c1,premature ovarian failure
2a555adc-b7c2-4bdd-abd4-0a4db3c4591a,cartridge
a41f4bc6-e8d6-41d9-852e-00f739b58fc3,sodium cholate
e47c1534-6cb6-42d9-a72a-ec0ecaad0448,hurst exponent
8698d70c-b7d7-4f04-b0c0-a306bbc92082,zoonotic disease
065658f7-ae1c-432c-aede-da0c8be5e1e3,milking
2293133d-4997-4858-b933-0a59331ea83c,bioequivalence
eb5dec9b-e8fc-4251-94b1-5caf3d8b0874,intensity
cc94041a-5ae8-40a8-bff5-178b7019dec1,budget constraint
404005f3-c429-491f-8ee6-6802fc8fc1a2,smoothness
da779bbe-3e52-4194-802a-0a3e2601bb27,research center
52baa81c-39fb-4e1f-9556-751789d391f2,transfer of learning
c9bc80f1-a427-4847-989d-0d1b8c01c1c8,general transcription factor
d54d703b-3b71-49a6-8e28-f5c17e09560e,appendage
6338ceed-405b-49bd-8133-9afdd844ad33,reprogramming
29935642-43d3-47f3-92d7-50427fa74cc9,kpi-driven code analysis
430d18ee-0bc3-44f0-963a-ca3431bf0e2b,splice
2eada6a2-ec4a-40f5-9424-1aea4f48f328,pinacol
3b7634de-7fa4-48fc-98db-2f803415bcbb,decarbonylation
90a43845-cf1e-48f3-ae5a-e082fca24abc,thioflavin
adf6831a-43cf-412e-9a4d-0412b3619ac7,hydrogen–deuterium exchange
83655d03-7cd4-46c1-8def-abeba2b057a7,forbearance
b65700cf-daf5-42ee-8468-7e6ce752f81d,upland rice
d4825811-6f45-4c98-baeb-0164a9766fea,rational design
b965d1ad-7fe1-4d46-94f1-9adc7dc00816,living polymerization
50950beb-dfbb-46f2-bf1c-bc7eadb84a56,prenatal screening
e5bfaedd-ad57-45df-88b1-a5a7f6a72b89,human connectome project
886a70a2-4f2b-4f5d-8efa-25bb162b02da,electronic tongue
a8aba462-ffc6-4de0-ad9f-d690bef6c3e0,operant conditioning
b58a20b0-0781-4dcd-abb0-87144ec24168,closeness
976d8d71-9c9c-4273-b4d2-37f22fc5f053,ancestor
a42a16e4-5df5-492b-b9ab-3fa386dcbc89,random oracle
f0af8b4f-a121-40f4-8460-dfdae602de7c,kernicterus
42d7feb6-bbb2-4611-ab91-9a3e4055300e,choline
5c99ae44-4b0b-4e1d-a5e8-0b4cd4f8903b,cancer genome sequencing
439baa8e-3ed0-4752-9822-34b6d45b3451,mucositis
5c302b21-1f0c-4a7c-b830-ed4d73ffc767,differential centrifugation
2fed802e-547d-40ca-a655-3624efe6955c,topological entropy
b6d5b664-e19a-47f5-8e5d-a57d2e3517b5,insider threat
5b3b9148-fd5f-4807-99ef-077ce4f35f92,viet nam
1ca9ac01-7a1d-4be2-9256-e6b08674c469,liver tumor
e12460b1-8a94-4fb4-b9c4-05fb3d452554,therapeutic window
ad464f39-6269-457f-8254-ddc5acaf4440,asymmetric dimethylarginine
ebeef589-e14d-4d6b-b005-d813db0d581e,dioscorea rotundata
f1691081-75b8-46fa-b7fd-e9eb0e5dc3e8,copper oxide
cb66086c-cd5c-4743-8388-e27a32e989da,trametinib
2b4e2a91-7e36-4549-b2c1-7f3f6ea0b230,capacity planning
e44c8619-e22c-4dcf-9339-9ac49ae6aa14,immunogen
8d5e6398-e8a8-43ca-9a4a-13e775055f72,cecum
92082c11-c566-4cbc-a95d-1344ca848d6a,chronic myelomonocytic leukemia
97cbbb8b-6df2-4112-b9b2-5e982df53389,multiple comparisons problem
be8a0dec-ba5f-4416-827e-683c3c7a4da4,eccentricity (behavior)
0a9ad4ed-8ca3-4625-8f07-1682eb4dd8c6,chromatographic
20c2ac67-4b0d-493a-b672-23ab6af0bf5e,addictive behavior
0f339b1d-2416-444b-a836-97c0a8b3042a,tumor initiation
80ad8d13-cd87-4a14-96e0-304f0fe45e29,fold change
e75aee96-7fae-4078-b040-f34f20c6b175,thioether
9fe2d7dd-d59b-4dbe-934a-4c941ba108e2,edge device
6319806a-b8e1-424b-866b-403dfd853620,chilo
ec3bd759-9c30-45e9-8096-452ab1c8e092,microbial metabolism
1d14d400-32dc-4f51-ac69-2c7330d87dca,stipe (mycology)
39f371fb-8587-4852-9dfd-735cca010027,library
6d07dd19-9116-4199-bd4a-c35e3d3d26fe,sustainable energy
24a65ecd-0324-4b57-b544-2b6ab562dc32,spectrogram
90be5356-6019-4e9b-bb2a-fd45cf10c175,diclofenac sodium
65665fbe-b3f2-4fa8-8892-3e8483b51a1b,crystal (programming language)
df6c376d-02d3-4241-96f4-71fcdcd45442,aerobic exercise
49d668a9-7b99-4a5d-b5c3-39a537f8ac4c,thermogravimetric analysis
0237badc-3b59-4c38-b109-9ed595966477,content (measure theory)
97ca4461-2d51-490a-afa0-035f23ebbe84,immunologic deficiency syndromes
f279e2a4-1516-4185-a9b9-21a3cb26560d,misinformation
56275841-d20f-4fe0-8d28-5bbe131414f1,carbon paste electrode
7c4fe2bc-a292-4315-a849-0c2a817c8eb9,exercise therapy
6aff2b3f-b1f5-4a3f-a6d6-f11630b11a33,dental radiography
82c61fc7-7505-4b02-90f3-537f345bfc7d,teichoic acid
9d352184-3eae-40c7-8f58-3370635bb902,structural genomics
e1a034ed-3890-4233-b822-963b0bbcdcf0,need to know
1d2b12f5-3877-46da-8e18-e19fa7a593e2,cutting tool
aec5b3de-d586-4186-a71a-b7ef71dcc860,skate
a54e4652-51b4-4a98-95f9-d432003b3a5e,human evolutionary genetics
ed5a145c-818e-43ea-bdc3-70936c779d42,atlanta
1a25c781-d802-4f3d-ae14-c506bd70647c,videoconferencing
9abcd990-1c61-4a83-8bff-e3d6cb3239e8,circulating tumor dna
f5b9336d-d49f-4b5a-8dc6-d96017ecee30,gastrointestinal disorder
b0743553-d204-4a3a-9491-2fa43fb9be0f,synchronizing
cf563233-a181-4d8e-bcac-fff004d8c981,cwm
fc224427-20f9-4179-8197-d62a4f70fdac,strigolactone
6945efa5-aa6c-40fb-a0d1-bd3f09ded199,philosophy of medicine
5b0821dd-8f9d-4a41-ba45-a86ce1d2da6b,endmember
9596592e-72ba-4d89-b469-9cd65214ac8e,irrational number
3879efe4-95f6-47ad-88af-588bb0794f71,function approximation
a9b7c281-38df-4b30-b3a8-aef027b333b1,cell signaling
f55c2316-3b69-4526-b29e-6937b6194290,atelectasis
3f8e70e5-a3ec-468a-94c9-4d1c0b8e8d31,lifting scheme
fe965f3a-625c-4d76-9efd-5a34d130579c,dried blood
50ff4814-13b1-4e59-96c5-19b55c79f6ec,location data
8b9a5a0f-56a4-4c9b-9bf1-821235774779,non-euclidean geometry
22fdddd2-d100-4c7c-a222-9ba5288c8857,mineralocorticoid
c949a36c-3ba0-4f34-a511-1c6c4ab4f8ff,circular economy
da00e2ea-237d-498e-b0a3-bd522da94bb4,phytophthora cinnamomi
c75f5fbc-3ba3-4521-94eb-c585287d9d0d,tfe3
3d5ba112-5d20-4858-a74f-28d40ffa7cb7,three-dimensional face recognition
51fe97b3-1a34-4e22-ac33-abd6b8166ba4,disadvantaged
df6517da-fb1a-4fb3-8d06-66f64796eb09,gonadotropin-releasing hormone receptor
b8cb9d2a-07b9-40b6-9caf-658353ab406b,salmonella infection
c1c15168-4f04-486c-ab5d-d9d71a7d9a96,phosphole
99d05de7-0e5d-4fc3-ba42-23b6036c8d89,maximum temperature
b5e2440b-5ba0-4739-b82b-de695dfb6813,numeracy
f69f0b9a-7b1f-491d-8f23-d3c5f2478238,k-mer
90ce3464-c76d-4ba1-a969-96f57c029b6e,empirical research
02b8b962-442f-4fc7-a750-e02c7db42d2c,key space
36173c83-e371-49a6-9513-64bcc661d84d,circumference
6cd3619b-86b0-4647-a397-f397619d5c98,single shot
abd4b31d-29d6-4a60-b7a8-0d3187b0c4bf,unstructured data
3d8095f3-7eca-4b8b-851d-7d0a487bd849,trace (psycholinguistics)
0cc162d0-a4c9-4da9-987e-8d50562bdc4e,silique
e6fc661a-0845-4c53-b2b1-03d9985cb453,bioethics
1e79eb2d-5e21-4d04-aa5d-afe47af5136a,winter wheat
5e0b98fa-75d9-4e03-aa67-ba623e28a9bd,rna silencing
30dc5f6b-4fde-4c32-a883-28362b7a1538,rotigotine
a9fc57ca-c1a0-4756-b529-2dfcffdf1c31,thyroid hormone receptor
8f7431ae-5c7c-4aca-a727-4daf6c139ce1,digital evidence
42e1b36a-fa00-4e92-943f-4a39f644f220,chills
9eb29c34-d755-464a-bf83-c9c25247a9d7,segmental duplication
c87c278a-28fa-4197-9e40-389cbf63bdaf,web ontology language
b19f6edb-393d-4873-837b-c2965eb91646,etiology
d01c68cc-e182-44e4-9375-0524ad85bdc8,psychopharmacology
00edeb85-75d8-4072-b8b1-819fc2ce254f,disinformation
1c63c6bd-588a-4399-beba-e491ecba5464,logic model
ed4b3e76-89ca-4645-89cc-ba789819c687,locality-sensitive hashing
43c50aa2-7ac6-4ec2-9fa7-296c57927c9a,immune receptor
a72cd5fc-04f4-4b24-9291-d19c19437ce5,minimal residual disease
ea5f6dbe-61c5-40ee-aece-79b5eb11797c,immediate release
756fb66d-725b-49e6-a741-7bed48ac2270,r gene
c39c0bcb-00d2-4e5a-b8dd-3a318ac1c2f1,package development process
951635d8-5739-4c46-acb3-a15fe930be3b,k-optimal pattern discovery
9bf1a581-bc08-46fd-851a-83516d841096,expert opinion
5791584d-d4fd-4985-a5eb-1e2c09490c95,overheating (electricity)
7ad7ad64-6435-4478-94a8-bf2c2d679300,citalopram
2457077e-c20b-4187-8d2a-880fee310545,tolerability
5a9b4219-34b5-4f75-b98e-54dd0358faa4,thymol
15d265e7-45a3-4fbf-b23a-612a2579c961,prolactin cell
f2eca284-1679-4ff0-af5a-0a70b7026830,fuse (electrical)
b58a483f-e8d4-44e4-854a-f02ce610832b,quantum chemistry
f6b0d81b-082f-4222-b4b9-5090d77c9e31,cancer detection
e8b6bc8b-6dd7-43c5-8734-572fb172c6b6,monetization
5fcd44f0-2591-47d0-af12-c72e5a665f1d,maltose-binding protein
0a1dc6ff-7be7-4bae-b002-1b4120461e04,structured prediction
40474013-4152-428e-af5a-c9373cae471a,meg3
17229413-c497-45f9-9f26-2b54695ffc65,prohormone convertase
7487466f-27f4-49c6-964c-9ce13f35fac4,paracellular transport
b4a8205a-ef39-4e07-8260-95403c1f2f85,sequence motif
44635784-e25a-48fa-a809-6ac8c142c3b0,force spectroscopy
96d2658a-7cf8-4425-85ac-006315ef8a28,infiniband
a597d404-609f-45f0-9dba-a715fbcb761c,secure coding
d1fa9fbf-c004-42a6-b9ab-c2298c96c8ff,epidemiological transition
086e573f-c524-4432-94cd-9431ad4d8744,indapamide
41e9b931-f1b3-4472-a572-f77f954f9ad0,sod2
e9f87574-b233-42d8-a6ee-9191aa263bfd,control channel
3c1ef7cc-d5db-4ec1-972f-8d9df1ac6c15,planthopper
ee8ee803-882b-47ad-9306-7333b2ca25ae,neuraminidase inhibitor
0222e910-fb42-443e-bcd5-4e22559ec7b2,elongation
f7861fb0-27d1-47ed-929f-aedd0026c786,living cationic polymerization
ec83d79a-a8eb-4c48-a89a-fb130bc62818,systemic circulation
5f3f0979-3e95-48b1-b168-d9cf5931639c,scope of practice
55a72558-9f2a-4adc-8731-026d8d47d7d5,middle age
cfe7a2f8-2272-4943-8409-35ea06b7b4e8,adjuvant radiotherapy
b360e2a3-5d67-4222-adbe-00b730099355,unconscionability
4d12bcf2-6e0e-4f86-99cb-e60a84f40d1b,phase portrait
f55b31bc-529a-4121-bdda-0205aa057297,lipopeptide
fed18ac5-a391-4da4-b4ea-f6b6e4d57a78,handwriting recognition
bb1a06c2-607a-4c2d-82a5-21b66fb26ca5,parallel metaheuristic
96945e07-edaa-4883-90c6-f21cfcb5835e,ec50
2629abc9-0a46-4807-ad2d-4dc1ad3a636c,mesogen
ff605aab-4828-4fe0-b969-a9c2e71f9673,adjunctive treatment
ece6146d-a97d-47b5-8fc5-e4951b90f1b4,leishmania mexicana
df776851-6d69-42c3-aba1-7933d22218ff,agrostis
eab3c0bf-fa84-4cb9-a24a-916a6224cf92,truncation (statistics)
0043f9ea-6ef2-4f8c-9edb-4e03cbeebed2,proteolysis
5d7cee84-6110-4504-b673-912c6b8ad290,f1 score
8624c05f-d3d4-4fc0-bd95-5416649aab89,carbon chain
2f38181d-92fd-421f-bb36-255df782e056,glycidyl methacrylate
2bc9eeb8-3691-4a33-9fad-e34173292f6d,disease treatment
2279d7aa-b2a3-4fea-ada9-c01d73970751,inner membrane
65d1440d-10b2-41c9-8c7c-cec089d5f1fc,capital investment
8ef17192-28dd-45ae-8703-8c5e30c842c8,anthropocentrism
cbeff74a-3c90-4a05-a308-936e04cee564,child health
c48d998d-93de-4e09-b39d-dc6d4037f21a,reverse vaccinology
4fa1c045-88a6-4722-b88a-4709e35c35f5,live birth
491a5e93-ac3b-4d8b-86e8-7f702194d9f8,main group element
a9efba0c-fde0-4a21-ab89-7367ebca3e1d,integrative medicine
07c0e356-4691-4bb6-8415-2151595bdfb3,distributed computing environment
b4505dac-9b6d-436f-a9d4-d76ce32d1677,taxis
0b3c0d1c-cd95-41ae-9398-4574247ceb5a,salt metathesis reaction
95bc95f4-8a21-4d03-ab80-7c30f3208bc5,devops
0f4ddcc9-60b2-4886-89b6-f3e66eb94966,horseradish peroxidase
f136e7ca-02c7-4101-93b1-ff0a20929dbe,big data
a0e2b98b-b992-449f-b1fd-d3fd75e88919,flattening
1c621a05-ca84-476f-b415-8cdbc964dd23,microclimate
4e2ca5b3-afea-4358-9de7-226841c0f245,mitotic catastrophe
438b5309-38de-4f66-a52d-bbcc9caa731b,barrett's esophagus
fb8dcc8c-af36-4979-8938-0fe552969f1a,bond cleavage
fededb0f-5d8f-4fac-8c9f-f4ac39d3c9be,k-means clustering
de1542c4-8eb7-4505-aa90-ed784d699c64,preoperative care
c9e6eefa-5cad-48cc-8a22-8032ffcb74f0,orbitrap
54f914dd-1748-4f49-a0d6-5e2d6d9065c1,health records
c2ce8706-acd8-4245-9bd1-5dc3f547b538,judgement
bff1f992-cdfe-464a-bf64-0f05988b19ea,obligate
52ee72da-f610-4dc2-b1b7-815ceb450701,reverse cholesterol transport
dfc4f404-afba-48e4-a747-fa34af905b88,thermal fluctuations
3b8c4204-639e-464d-9d9d-2a14c80daf37,vitality
14b58b57-98de-4cc4-bc0c-efac0a99d311,ground truth
064eb142-8e89-4d7a-8ffb-c4f65b942d49,alkylbenzenes
5f75240c-1090-478f-93ec-d4d7c2a4ff5a,hydrophobin
d6850201-a7ba-48a8-a2b2-b71e8add1bb5,stevia rebaudiana
8306f539-3e75-4a76-803b-0a37bd2fb445,patient record
9c31b57b-eea3-4643-b473-09b6af524618,lithium metal
ef1b7a58-d09b-4713-bd04-87d484dbf479,survivability
04b70275-ced5-46ed-85af-a3f13cadf9fb,legionella
c6d6eaa5-72bf-4fa8-8b88-a4721d7e1327,code (set theory)
eb8fee98-6bfa-4db1-8825-c88598123287,tyrosine kinase 2
cdafeaaa-5555-4363-8d55-4a4ed9065d92,conditional probability
95738d8d-a914-4bfd-bb1b-68d9fadf5f29,cyclohexene oxide
0fb1a6da-80b6-40cd-9117-5db2c1d1166f,intuition
e8b2525f-2c0c-4f10-856e-8e15738d463a,labyrinthitis
b5800f03-4e08-4a23-bf77-e915e3680c70,antiviral therapy
7ec040bb-56e5-4651-b9ce-ae2e69752976,spirulina (dietary supplement)
e9cc8dd1-6848-4437-818c-74b467eec95c,competing endogenous rna
fb35ee68-ff4c-4cdd-bf8f-a4c5b836e5ef,endophenotype
1989bed7-1dc7-4949-82c3-033b71d681de,cuscuta
91734c81-7109-4624-ade3-76f8339f1225,translational medicine
59ad785c-1b90-438e-8bd7-243134fdd593,psychological stress
3c4a233b-56b4-4ad8-8a75-fc9fc8f54537,pseudogene
2f61f6d1-94ff-4ab9-a527-303ca7515ca6,global optimization
7a4f4b25-4f83-434c-8e45-f0ecd4ce7971,cofilin
20e7ed74-8e3a-4a18-9de5-12920112f82d,graph traversal
839b4045-b8a2-4974-a129-44147cbe9bc4,lenvatinib
98827b6d-10b6-4681-953e-f67c2e06d03b,isochromosome
4eb0647f-e853-48d5-87d8-29aeefb695eb,enterprise modelling
aa0dbc7a-cf50-4862-929d-794850222651,page fault
bdc87ffc-2f88-4592-99e3-12fc441e6f6f,insertion time
f136c10d-5e0d-4bd6-bdf2-0968d2ac3603,fast path
c5f956c5-6ebd-4673-92a7-bbde92899b4b,memory impairment
d8800f6f-7e89-4b4a-aaa1-b806cf5732d9,crisis response
68b1512d-a345-42c3-84bf-5d8691ded2e2,seroprevalence
38602c06-c59c-4c52-ad51-678ec54895b0,tapetum
42253535-0bdf-4532-818a-9f967f07b39a,nanopore
6c70b915-c798-480a-8af7-1e49bb94d70b,units of measurement
52642265-4f7f-4291-9655-7108babc48e5,reliability block diagram
eea2dc41-ed42-4678-985e-42058701c2eb,protein turnover
c5f93885-3002-4056-941d-d400d2ff1750,glomeromycota
9e9ea992-3795-4a77-a6a6-2efed0d2c371,real-time database
a670d1c1-2c65-466f-bdb3-582ef047a0a2,face masks
2880aae2-aed2-4aef-9c5d-e3c1c1be46a9,coordination polymer
68c533b2-7294-4d36-b72e-5a62a2408327,telephone survey
50188fd6-81d9-4aa2-b94e-ae684701039c,alpha (finance)
04a2aefa-f4d3-4f28-a769-6b9592d11aca,plant biochemistry
3549589b-a417-4ea4-ba1c-918a4173a008,broad spectrum
f7f9474b-1a76-4301-b3dc-b813e07cdda3,carica
aef6c999-d8fa-49b3-9286-c882ee71cfc1,software analytics
4c3c2de2-a3b6-41c3-bbc9-f740c5f2c3f8,fast atom bombardment
1f658f18-b9fe-4620-99a3-2214ff481bac,local optimum
0dfabf3d-7ab3-4b8d-ad05-f4c5e46e24ca,international hapmap project
0a64d34b-e75d-4e4c-83bb-1a5e0241e5dc,cancer survivorship
a47f0cc1-4b52-45ce-bf9c-e26cdd702a81,interpretability
e640c648-8c89-4a8a-897c-5ff89f7ea5ab,attendance
e650f157-85cd-407b-b586-ffacb6d6ac45,biomechanics
e01f616d-676e-43f6-9ce5-c225a4dcc5fb,yesterday
51dc2ba5-bc0d-4551-95ff-0ce262206af5,single center
97cd8b84-e76a-46be-9524-fc9e2e9ca534,comparative genomics
581d4fdc-1956-4c71-a7c1-83de3e99bd92,ammonium bromide
89248671-a08a-4118-9887-2ff595b1cc04,cloudlet
91faf561-ae74-4a84-84d2-f093e3d12d82,4-nitrophenol
fb206ffd-4ca0-41e3-8fe8-ed8d832e3ce0,critical path method
a5140f51-7c98-44a5-b370-ec5f8a4fd63c,trouble shooting
23327607-5e3b-46fe-90fe-c71f61efaf44,gradient boosting
63ec491e-e4c3-4a86-8181-0441d94460a9,isotopic labeling
e18b5986-d0c0-4029-9942-5f6d88a1a8f5,vanadium dioxide
1e474b19-3b86-4af8-84eb-7cedfcd8d596,autonomous system (mathematics)
41ce8cc2-adb6-44e4-9cea-2c344b148f63,family-based qtl mapping
