journalId,name,ISSN,url
e8d08953-c24b-41bf-97e3-72ba5f0c0d70,Child Development,0009-3920,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8624
72a0ff7b-dff9-4299-ba87-88655ad0f79c,Axioms,2075-1680,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-236635
2d566e52-4ac0-4cfe-ad58-646e5d26e286,Annual Review of Pharmacology and Toxicology,0362-1642,https://www.annualreviews.org/journal/pharmtox
84ca1336-700b-4f67-8aa2-e03194cb4670,The Laryngoscope,0023-852X,http://www.laryngoscope.com/
b4c7d57f-9dc4-4265-9e74-0e493601db26,"Medicine, Health care and Philosophy",1386-7423,https://link.springer.com/journal/11019
80172ba7-0edb-4529-a0e5-e24ee115ee86,Journal of antibiotics (Tokyo. 1968),0021-8820,http://www.nature.com/ja/
4c3c7318-8627-46cf-90d3-aae1dcfc40f3,Annals of Saudi Medicine,0256-4947,https://www.annsaudimed.net/
b252b12b-26d4-410a-aed4-ddbcf1314587,Pesticide Biochemistry and Physiology,0048-3575,https://www.journals.elsevier.com/pesticide-biochemistry-and-physiology
85fb69d0-54df-4094-89ca-f69047fbb78d,International Journal of Electronics and Communication Engineering,2348-8549,http://www.internationaljournalssrg.org/IJECE/index.html
5cf62e35-9b83-4434-ac32-5725adc0013c,Complementary Therapies in Medicine,0965-2299,http://www.complementarytherapiesinmedicine.com/
a71ca720-16ee-4930-9112-7e88084f2312,International Journal of Cancer,0020-7136,http://www.interscience.wiley.com/jpages/0020-7136/
3f614fc9-6ab7-4088-8541-4701a8c10f9c,Social Psychiatry and Psychiatric Epidemiology,0933-7954,https://link.springer.com/journal/127
82ff6ae8-e0eb-4489-926b-89fa68df772a,Journal of Microencapsulation,0265-2048,http://www.tandfonline.com/loi/imnc20
9469269e-53d7-4955-b1a5-17a75bee7634,Current Biology,0960-9822,http://www.current-biology.com/
66a2a80a-90f1-4c5a-8798-1be97c318574,Cell Chemical Biology,2451-9456,https://www.sciencedirect.com/journal/cell-chemical-biology
96c1b36d-3833-4ec5-8806-48b8a93f901d,Scientometrics,0138-9130,https://www.springer.com/computer/database+management+&+information+retrieval/journal/11192
ce5c05b6-500c-4f8d-bedd-c8885e56e9ff,World Journal of Diabetes,1948-9358,https://www.wjgnet.com/1948-9358/
d4fab1a0-4b1b-43b8-a2e5-4d2a5d0dc3d6,Pigment Cell & Melanoma Research,1755-1471,http://www.pigment.org/
dcc83a84-a4d2-46f6-88a7-fcd51793805c,Journal of experimental & clinical cancer research : CR,0392-9078,https://link.springer.com/journal/13046
03836723-5245-445f-b11b-b7d6f3210ebb,Biochimie,0300-9084,http://www.elsevier.com/wps/find/journaldescription.cws_home/505803/description
4d6e2fe8-deed-4a07-9a4a-ba91bb68cf32,Leukemia Research Reports,2213-0489,https://www.journals.elsevier.com/leukemia-research-reports/
efab6e4d-6445-49be-af75-b57c486cef3d,Journal of Diabetes,1753-0407,http://www.wiley.com/bw/journal.asp?ref=1753-0393&site=1
6e1013c2-384a-41bc-8e6b-69f376b7768c,Translational Medicine Communications,2396-832X,http://www.transmedcomms.biomedcentral.com/
088aff62-4ea5-4f94-9f1f-685a0eeb5b90,Contraception,0010-7824,http://www.elsevier.com/wps/find/journaldescription.cws_home/525002/description#description
0d8eac9f-1ce5-459e-8d08-409fc8b4e36f,The Innovation,2666-6758,https://www.cell.com/the-innovation
39b53b85-e4a9-4507-baea-332cb19f559d,Heart,0007-0769,https://heart.bmj.com/
e918421c-d8a6-43ad-bd2d-ef2e647618af,Geo: Geography and Environment,2054-4049,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2054-4049
7cc3baec-aad9-4726-872c-48bbd0deb798,Frontiers in Nutrition,2296-861X,https://www.frontiersin.org/journals/nutrition
ad2cb22c-bcde-4ec4-a7a8-503aba675402,Tumor Biology,1010-4283,https://www.karger.com/tbi
e4d34019-8e4d-47db-b9c1-73acf423bf0b,Annual Review of Genetics,0066-4197,https://www.annualreviews.org/journal/genet
ae29e3aa-8f3c-43e4-9e35-9aa28605ddc6,"Pathology, Research and Practice",0344-0338,http://www.elsevier.com/wps/find/journaldescription.cws_home/701791/description#description
37c23d10-77f1-4891-a44e-57d5285a49bf,JCO Clinical Cancer Informatics,2473-4276,https://ascopubs.org/journal/cci/
c8f74b3f-c980-4228-8484-bd44fa730a16,Small Science,2688-4046,https://onlinelibrary.wiley.com/journal/26884046
81cb3f78-2a86-4785-a493-9305c3268992,ACS Nano,1936-0851,https://pubs.acs.org/journal/ancac3
87a580b2-5f51-40c0-95f6-0f21f1720355,Wellcome Open Research,2398-502X,https://wellcomeopenresearch.org/
0d163a16-0683-459b-969c-29a1ab22d167,Journal of Visualized Experiments,1940-087X,http://ejournals.ebsco.com/direct.asp?JournalID=715858
446b5506-d77e-4dee-9f31-2f35741ee52b,Frontiers in Cellular Neuroscience,1662-5102,http://www.frontiersin.org/cellular_neuroscience
59318aa5-664c-47f1-a94e-d489555d1742,Nanotechnology,0957-4484,http://www.iop.org/EJ/journal/0957-4484
33b50733-0be0-44b0-844a-63653da91391,Journal of clinical pharmacology,0091-2700,http://jcp.sagepub.com/
09ee6bef-1c0f-49b5-9739-0ac700646418,Arquivos de Gastroenterologia,0004-2803,http://www.scielo.br/ag
0cd26910-0fed-4e82-aa60-f222806d8ca8,Journal for ImmunoTherapy of Cancer,2051-1426,https://jitc.bmj.com/
ef0eb008-0818-4436-85fd-a2b5e08ad76d,American Journal on Intellectual and Developmental Disabilities,1944-7558,http://aaidd.allenpress.com/aamronline/?request=index-html
088b26d0-ff54-47a6-abae-4251b2811591,Neurogenetics,1364-6745,https://www.springer.com/biomed/neuroscience/journal/10048
64ae7767-9467-4e70-9e31-e4185f9f16ff,Information and Software Technology,0950-5849,http://www.elsevier.com/wps/find/journaldescription.cws_home/525444/description#description
da86d440-239e-4dfb-8410-c4a82143e7bd,Seminars in Pediatric Neurology,1071-9091,https://www.sciencedirect.com/journal/seminars-in-pediatric-neurology
0d2df46f-7259-4a75-a21c-417ba0ddc6ca,European Journal of Radiology,0720-048X,http://www.elsevier.com/locate/ejrad
ca71970e-a556-4907-9d7c-8665f9d4c218,Arquivos Brasileiros de Cardiologia,0066-782X,http://www.arquivosonline.com.br/
f13c562f-8530-4cef-a857-00c4f2d8403d,Molecular & Cellular Proteomics,1535-9476,https://www.mcponline.org/
26fc1f18-d476-4210-a8bc-0ef680af9380,European Journal of Clinical Pharmacology,0031-6970,http://www.springer.com/biomed/pharmaceutical+science/journal/228
39344300-e91b-45a9-8d0d-73b892006dd7,Seminars in neurology,0271-8235,https://www.medscape.com/viewpublication/142
5968ad3c-c04b-49aa-ba19-1bb0c5c16c66,"Numerical Mathematics: Theory, Methods and Applications",1004-8979,http://www.global-sci.org/nmtma/
6fc7c44c-47ea-45b4-8687-7fcfb323c563,RNA Biology,1547-6286,http://www.landesbioscience.com/journals/rnabiology/
dccb38bf-1d37-4892-9753-8e121da22600,"Endocrinology, Diabetes & Metabolism Case Reports",2052-0573,https://edm.bioscientifica.com/
001cc990-3410-4936-af16-91249f3dcfad,Microbiology Research,2036-7481,https://www.mdpi.com/journal/microbiolres/
d71d498a-0021-4a6d-a6ea-d57aeb4971e9,Cancer treatment and research,0927-3042,
114523b1-edc2-4870-9ae5-2e408237c360,ACM Transactions on Privacy and Security,2471-2566,https://dl.acm.org/citation.cfm?id=J1547&picked=prox
1b58d148-628b-4454-8afe-ab7c977f93d8,Natural Product Communications,1555-9475,https://journals.sagepub.com/home/npx
78db8b49-27f9-4b6d-a76a-c5a6cd699922,Preventive Veterinary Medicine,0167-5877,http://www.elsevier.com/wps/find/journaldescription.cws_home/503315/description#description
4428a3d7-27e1-40f2-9ef4-9e60a9ac7b8b,North Carolina Medical Journal,0029-2559,https://www.ncmedicaljournal.com/
58a6764e-c31d-4a9b-bce3-7f65c9462044,Kidney Medicine,2590-0595,https://www.journals.elsevier.com/kidney-medicine
545e3ae4-beaa-4eab-a5e6-7b0bf9704a79,Oncology and Therapy,2366-1089,https://www.springer.com/springer+healthcare/journal/40487
c2ed7282-3d57-4734-ac70-51f9bffc1368,Biochemical Pharmacology,0006-2952,http://www.elsevier.com/locate/issn/00062952
9832d9dd-d434-408b-938c-a6d02baeaddc,BMC Gastroenterology,1471-230X,http://www.biomedcentral.com/1471-230X/
7c23cff8-47f2-4b7d-96db-0d7c1f527143,Politics and the life sciences,0730-9384,https://www.jstor.org/journal/polilifescie
7b47135d-4b1d-4a7b-bd04-a7e9d3f0e8c0,Medicines,2305-6320,https://www.mdpi.com/journal/medicines
7bd680f1-8e43-47f5-a995-6da670af9e0a,EXS,1023-294X,
df424252-e843-48b4-9220-82ecd8f11f51,Mathematics and Visualization,1612-3786,https://link.springer.com/bookseries/4562
02fb14f1-7214-4962-ba4d-02076027f508,Reviews in Inorganic Chemistry,0193-4929,http://www.freundpublishing.com/Reviews_Inorganic_Chemistry/InorgEdBd.htm
5a4315f2-7985-483e-a8a3-0f513afa190c,Nursing Outlook,0029-6554,https://www.journals.elsevier.com/nursing-outlook
4a9aad86-9198-4764-9f98-fb957656c350,Memórias do Instituto Oswaldo Cruz,0074-0276,https://memorias.ioc.fiocruz.br/
45c66ae7-49ea-421e-b357-d3c4d20bd0bf,Biomarker Research,2050-7771,https://biomarkerres.biomedcentral.com/
8f2dd075-6f52-459e-8839-5590e996bcba,npj Systems Biology and Applications,2056-7189,http://www.nature.com/npjsba/
4a440a26-7c5f-4ebe-a974-026d49b060d4,Aphasiology,0268-7038,http://www.tandfonline.com/loi/paph20
c4eae214-3695-416f-bd82-9854fc0e7ea8,Onderstepoort Journal of Veterinary Research,0030-2465,http://www.ojvr.org/
0822950e-275a-4312-9114-b1a6a5898af5,International Journal of Endocrinology,1687-8337,https://www.hindawi.com/journals/ije/
270d3797-0ea1-49de-8bd1-2381de0a5266,Bulletin of the World Health Organization,0042-9686,https://www.who.int/bulletin/
a00fde74-d8df-4613-b825-0fff9f531d3f,IEEE Transactions on Network and Service Management,1932-4537,http://ejournals.ebsco.com/direct.asp?JournalID=714200
0a415e7b-3f40-479e-af21-0fb617ea0ee8,International Journal of Nursing Studies,0020-7489,http://www.elsevier.com/wps/find/journaldescription.cws_home/266/description#description
6e762113-6737-4657-a877-9e5289c93caa,Frontiers in Parasitology,2813-2424,
17bac89e-3dba-467a-b9d4-71e3baefb08b,Patterns,2666-3899,https://www.cell.com/patterns
1a084c30-2271-476c-b82a-439820433fe9,Oncoimmunology,2162-4011,http://www.landesbioscience.com/journals/oncoimmunology/
b55a0d7d-c7ea-4b2f-b831-720686cfe687,Translational Cancer Research,2218-676X,http://tcr.amegroups.com/
41aadf17-e85e-4135-ba47-9ddecf7568d9,Current Opinion in Allergy and Clinical Immunology,1473-6322,http://www.co-allergy.com/
9d8f309b-50f7-4983-a95f-e61421a27554,Environmental Toxicology and Chemistry,0730-7268,http://setac.allenpress.com/
f0a66ccb-a800-4250-bacf-9100b2ff220d,Expert Review of Cardiovascular Therapy,1477-9072,http://www.expert-reviews.com/page/about.jsp
9e82ad8e-fd51-4f04-a90a-8dc5f52dccab,Pharmacological Research,1043-6618,https://www.journals.elsevier.com/pharmacological-research/
cf00d22a-6bd0-4192-998a-dd96c0a44a65,Cancer Treatment and Research Communications,2468-2942,https://www.journals.elsevier.com/cancer-treatment-and-research-communications
0ca14bd5-1b40-47bd-92f5-3a47ff3f14fa,Journal of Clinical Virology,1386-6532,http://www.elsevier.com/wps/find/journaldescription.cws_home/524062/description#description
8103aefe-8d6f-4e98-934f-1c2a571a7b61,World Journal of Pediatrics,1867-0687,https://link.springer.com/journal/12519
67d1868a-c565-4c74-b02a-7a17039f8f0a,IEEE Consumer Electronics Magazine,2162-2248,https://ieeexplore.ieee.org/servlet/opac?punumber=5962380
29c35c17-d0ce-4af6-9040-eb5ac079bcc6,Plant Signalling & Behavior,1559-2316,http://www.landesbioscience.com/journals/psb
b9a5a699-bd95-4b2b-8688-bb99e136f93f,Infection Ecology & Epidemiology,2000-8686,http://www.infectionecologyandepidemiology.net/
8ec407fa-ea4a-4442-842e-5f1828fda53a,Balkan Journal of Medical Genetics,1311-0160,http://www.degruyter.com/view/j/bjmg
378f0f71-0bd0-44ae-a34c-baf923d2aa90,Journal of the Egyptian National Cancer Institute,1110-0362,https://www.journals.elsevier.com/journal-of-the-egyptian-national-cancer-institute
e587f364-8685-4bc2-8192-09d327173a5c,IEEE Cloud Computing,2325-6095,http://publications.computer.org/cloud-computing/
6a38ab1d-f5b7-4a0e-855f-0350f3eefd11,Environmental Pollution,0269-7491,https://www.journals.elsevier.com/environmental-pollution
0633bf80-1e2c-4277-8ca0-68c3e588d277,Obesity,1930-7381,http://www.nature.com/aj/formerly_published.html
d8ab2266-79ca-40d1-8a48-99daf2995624,European Journal of Preventive Cardiology,2047-4873,http://cpr.sagepub.com/
61f7ffb0-7f2b-407f-9edf-b30f5cacaa8e,Fish and Shellfish Immunology,1050-4648,https://www.journals.elsevier.com/fish-and-shellfish-immunology/
602885a2-720a-43a6-a8f9-34bd44019235,Wiley Interdisciplinary Reviews: Systems Biology and Medicine,1939-005X,http://www3.interscience.wiley.com/journal/122288632/home
884d9841-3e1b-4fbd-8811-7096d2d80142,Infectious Diseases of Poverty,2049-9957,https://idpjournal.biomedcentral.com/
20db9739-e767-400e-9c1f-de5e2a4a22ec,Chemistry and Biodiversity,1612-1872,http://www.chembiodiv.ch/
b3a217d4-f456-4394-9e5b-b39ab19d1b3e,Irish Journal of Medical Science,0021-1265,https://www.springer.com/medicine/internal/journal/11845
7de75609-e3d4-4522-8461-d3ef09c6b9ab,European Review for Medical and Pharmacological Sciences,1128-3602,https://www.europeanreview.org/
4cbe8a01-c911-47ee-afc1-5bd387216dcc,Journal of Medical Ethics,0306-6800,https://jme.bmj.com/
d07fa807-5206-4c39-8636-bec15ca2c172,Internal and Emergency Medicine,1828-0447,https://link.springer.com/journal/11739
6eeec983-c589-4af3-ba18-64fb589ba627,Journal of General Virology,0022-1317,https://www.microbiologyresearch.org/content/journal/jgv
d78cb60a-8401-4bed-8762-84ccdbcd4d19,Journal of Perinatology,0743-8346,http://www.nature.com/jp/index.html
36e5261f-bb6f-4ee4-9902-e03fb40aab4d,Journal of Paediatrics and Child Health,1034-4810,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-1754
05858a37-ee87-4642-a985-caaea279b06f,Annual Review of Entomology,0066-4170,https://www.annualreviews.org/journal/ento
d60da343-ab92-4310-b3d7-2c0860287a9d,Journal of Big Data,2196-1115,http://www.journalofbigdata.com/
c0047299-4a6a-4b3f-a6f6-e89a0ab88470,GigaScience,2047-217X,https://academic.oup.com/gigascience
1a7d8d99-07f1-41a1-a171-f5c9e2783efc,Baillière's Best Practice & Research: Clinical Haematology,1521-6926,http://www.elsevier.com/wps/find/journaldescription.cws_home/623001/description#description
d5fbf520-f611-4526-b564-b6fa362d68e9,Translational Andrology and Urology,2223-4683,http://tau.amegroups.com/index
8664a0b8-3299-4a1d-9df4-01cbfb1ed679,Computers & industrial engineering,0360-8352,https://www.journals.elsevier.com/computers-and-industrial-engineering
82729fea-ffb5-498a-a331-13bfd468fd98,Journal of Clinical Nursing,0962-1067,https://onlinelibrary.wiley.com/journal/13652702
80589aa9-0395-4460-85c2-fb59d892eeec,Health Information Science and Systems,2047-2501,http://www.hissjournal.com/
9ee3fecf-e475-4b58-8766-3f0978a0e64a,Cellular and Molecular Gastroenterology and Hepatology,2352-345X,https://www.journals.elsevier.com/cellular-and-molecular-gastroenterology-and-hepatology/
ae75e46c-bf6a-4212-aac6-ba01b14f8dea,FEMS Microbiology Letters,0378-1097,https://academic.oup.com/femsle/issue
05f4640f-1261-4186-8153-0cb50b1169b3,Journal of Chemical Theory and Computation,1549-9618,http://pubs.acs.org/jctc
4390a6c7-bd1a-4ccc-b9e6-e988368f95cb,Neuro-Oncology Advances,2632-2498,
02c07c77-4178-40dc-9078-33103ee6bbe7,Intestinal Research,1598-9100,http://www.gut.or.kr/
c8f745d2-03d8-4bd3-82a2-e9c9a82da8ed,Plant Direct,2475-4455,https://onlinelibrary.wiley.com/journal/24754455
96ed79e9-36b2-4f58-8ef2-67296adef647,AI and Ethics,2730-5953,https://www.springer.com/journal/43681
a526f5fb-c3d4-4371-927c-2a089ee13494,Globalization and Health,1744-8603,http://www.globalizationandhealth.com/
e9256dd3-be3a-4cc1-8c58-f046aea49466,Veterinary Medicine International,2042-0048,https://www.hindawi.com/journals/vmi/
c26ed543-9095-40f8-82f9-d7869f80b7fc,Biomedical Journal,2319-4170,https://www.journals.elsevier.com/biomedical-journal
f76d44a2-ee35-4b08-9d66-95c373a13a5e,Virology,0042-6822,http://www.elsevier.com/wps/find/journaldescription.cws_home/622952/description#description
dd749982-4280-4ffb-a52d-7f46043ea631,Cancer Letters,0304-3835,http://www.elsevier.com/wps/find/journaldescription.cws_home/506050/description
b9a88521-46b3-4078-9f79-6c4a4b9649f0,Journal of the Academy of Consultation-Liaison Psychiatry,2667-2960,
949aebe2-ede9-4337-9595-34ede95956cc,Neuroscience,0306-4522,http://journals.elsevier.com/03064522/neuroscience/
70aa9a65-f5cd-4acf-af38-78867ba6cbcf,Journal of Advanced Veterinary and Animal Research,2311-7710,https://www.banglajol.info/index.php/JAVAR
6bffcf64-8860-4c88-9085-f0a3711734d7,International Journal of Infectious Diseases,1201-9712,https://www.journals.elsevier.com/international-journal-of-infectious-diseases/
d8419692-fa10-4535-99f0-ff15a9836a3b,Biological Procedures Online,1480-9222,http://www.biologicalproceduresonline.com/
a6eb3d83-6515-4736-ad65-323c4f65454b,Matrix Biology,0945-053X,http://www.elsevier.com/wps/find/journaldescription.cws_home/601342/description#description
f92a2cbe-5577-4be2-9aa0-164a9d7b6b4a,Genetic Testing and Molecular Biomarkers,1945-0257,http://www.liebertonline.com/loi/gte
2ea11618-81a8-44f4-9884-0edc41a4b13c,Journal of Neurochemistry,0022-3042,http://www.blackwell-synergy.com/loi/jnc
5a60df95-b114-4d51-ba9b-5227453ba261,International Journal of Microbiology,1687-918X,http://www.hindawi.com/journals/ijmb/
d8cfd1a0-d8da-4623-af29-0da236626f84,New Phytologist,0028-646X,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-8137
a7d48414-e40b-4441-829e-d9a349bea6fb,Journal of Molecular Biology,0022-2836,http://www.elsevier.com/locate/issn/0022-2836
5dcbf444-f2b0-4c4c-896a-3415c07e1852,Diabetes Therapy,1869-6961,https://www.springer.com/springer+healthcare/journal/13300
d019220c-56d5-4c73-b3d7-6c4061b3a42d,Beilstein Journal of Organic Chemistry,1860-5397,http://www.beilstein-journals.org/bjoc
f4949ca4-f99f-4b3e-a688-3bba4b6f4b3f,Structural Dynamics,2329-7778,http://sd.aip.org/
3ecc7cb1-d258-4cdb-8ce6-e2add9f99e36,International journal of urology,0919-8172,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1442-2042/issues
7d3c0955-3934-43f4-b953-1347b258f612,ACS Chemical Biology,1554-8929,https://pubs.acs.org/journal/acbcct
e89b8f81-f9cd-4d2a-ab62-905167b1b2df,Molecular Cancer Research,1541-7786,https://mcr.aacrjournals.org/
4e831429-0101-468c-bec7-3e9411de116b,Acta Dermatovenerologica Alpina Pannonica et Adriatica,1318-4458,http://www.acta-apa.org/
e1d85cd4-7d14-4462-bdf1-9a4239fdff4e,Journal of Bone and Joint Surgery. American volume,0021-9355,http://www.ejbjs.org/
138e58fc-8643-41c2-a92c-068ea4f4c607,PeerJ Computer Science,2376-5992,https://peerj.com/archives/?journal=cs
65a5978a-5a6c-431c-81ba-774fcca55e23,Journal of Intelligent Systems,2356-3982,http://journal.ilmukomputer.org/index.php/jis
6d02f063-7342-4115-a71e-3734f8b5a61d,Clinics in Sports Medicine,0278-5919,http://www.clinicalkey.com.au/dura/browse/journalIssue/02785919
5ca77533-29f8-48aa-bc16-1432a35ad9c1,Analytical Sciences,0910-6340,https://www.jstage.jst.go.jp/browse/analsci/
698a7159-e5d9-4e1c-8283-ad6a645f75a9,Wireless networks,1022-0038,https://link.springer.com/journal/11276
3bd415e4-bf07-46da-b0d0-450452605670,Human Reproduction Open,2399-3529,
9526c152-ed0c-4cf4-90a2-f699031b733c,Current Protocols in Nucleic Acid Chemistry,1934-9270,https://currentprotocols.onlinelibrary.wiley.com/journal/19349289
a8ca0ece-a226-422a-9750-cde23da4b89b,Journal of the peripheral nervous system,1085-9489,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1529-8027
eca879df-36e8-4bf4-9e05-793c91bca30f,The Psychological Record,0033-2933,https://link.springer.com/journal/40732
f13d43a4-2b58-4edf-adab-824b3678016b,Conditioning medicine,2577-3240,http://www.conditionmed.org/
bcf36e88-2ffb-4a39-8df8-51dd6831dcb4,Biopreservation and Biobanking,1947-5543,http://www.liebertonline.com/bio
dbcbbf65-1e8d-40db-b2ca-12d8bc295acf,new microbes and new infections,2052-2975,https://www.journals.elsevier.com/new-microbes-and-new-infections/
dc6419f3-98b3-4718-bba0-6b6d6c3d192b,JMIR Medical Informatics,2291-9694,https://medinform.jmir.org/
31c3b4cd-2f3a-41e9-ae51-671746ccc172,Journal of Gastrointestinal Surgery,1091-255X,https://www.springer.com/medicine/surgery/journal/11605
2538d88a-c82c-42dd-ba9b-597bbd91ebd9,Blood and Lymphatic Cancer : Targets and Therapy,1179-9889,https://www.dovepress.com/blood-and-lymphatic-cancer-targets-and-therapy-journal
791be2d4-5c56-4b33-82a0-e4b4e1c3c03a,Clinical and experimental pediatrics,2713-4148,https://www.e-cep.org/
8a7229c5-9b06-4c3e-b56a-a5c3af215fc7,Progress in lipid research,0163-7827,http://www.sciencedirect.com/science/journal/01637827
7b7cf6ff-4022-4de8-8d4f-c40dd06a4342,Archivum Immunologiae et Therapiae Experimentalis,0004-069X,https://link.springer.com/journal/5
1b207540-fe18-4138-a9eb-3c0cef95dac3,World Journal of Stem Cells,1948-0210,https://www.wjgnet.com/1948-0210/
1ad41804-dafa-4abd-8751-88652b3ea436,Physiological Reports,2051-817X,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2051-817X
dac82e35-3c8b-4be1-aea8-12e84cb3f253,American-Eurasian journal of botany,1995-8951,http://www.idosi.org/aejb/online.htm
0acd87e7-c1b4-434a-955a-c26983a4b9f4,European Journal of Operational Research,0377-2217,http://www.elsevier.com/wps/find/journaldescription.cws_home/505543/description#description
18bd75fb-03db-4a15-ba44-fe2fecdef51b,Bulletin of Environmental Contamination and Toxicology,0007-4861,https://link.springer.com/journal/128
357207a3-a4af-4091-822c-75ef52d02fb5,Radiology,0033-8419,http://radiology.rsna.org/
b1c7fa32-455d-432c-8f0f-e3f21db6011b,International journal of pharmaceutics,2051-5782,http://www.randspublications.org/
1cdbb5fa-a336-4b58-bcd6-e173888584fa,Fish Physiology & Biochemistry,0920-1742,https://link.springer.com/journal/10695
5d003ec4-d27d-4f30-a08c-293103dca36f,Tropical Animal Health and Production,0049-4747,https://link.springer.com/journal/11250
853ef443-75ff-4d03-adbe-8026fcf7c7b0,Current Opinion in Rheumatology,1040-8711,http://www.co-rheumatology.com/pt/re/corheum/home.htm;jsessionid=CoegCOnmyGCGlkxV1ny0WCiY1HDpKwXblxh4oQCVht6xxQXddBoT!802112076!-949856031!9001!-1
45df4baa-3244-4814-9ddb-0460d359148f,Archives of Oral Biology,0003-9969,http://www.aobjournal.com/
828763fb-d162-432e-929f-4841dc01a887,Molecular Endocrinology,0888-8809,http://mend.endojournals.org/
3fe62071-fd0b-4471-9f80-bb6e5ce15d1e,Molecular Cancer,1476-4598,https://molecular-cancer.biomedcentral.com/
38bd3c75-0709-491e-87bf-ad6a79c96155,Antiviral Research,0166-3542,http://www.elsevier.com/wps/find/journaldescription.cws_home/521852/description#description
8ffda0cc-1469-4be4-8c2c-c38ab14b22c3,Journal of neural transmission,0300-9564,http://www.springer.com/springerwiennewyork/medicine/journal/702
ecb11fdd-9e59-482f-a3b6-0cb14372306c,IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),1094-6977,http://ieeexplore.ieee.org/servlet/opac?punumber=5326
079d5bf0-4872-4eed-a3ec-e3e474dfa70a,Infection and Drug Resistance,1178-6973,http://www.dovepress.com/articles.php?journal_id=28
8558cbd7-0788-4626-bf6b-74ce5a546c2a,Nature Cardiovascular Research,2731-0590,
7f323381-7198-4f00-ac19-bedd1217ea25,Reproductive Biology and Endocrinology,1477-7827,http://www.rbej.com/
aef12dca-60a0-4ca3-819b-cad26d309d4e,Journal of Artificial Intelligence Research,1076-9757,http://www.jair.org/
a3c74f56-9d9e-4dca-b159-87ffb93d8e47,Cognition,0010-0277,https://www.journals.elsevier.com/cognition
a990ee76-444c-4bda-b714-df4dad0efa5d,Psychology Science,1614-9947,http://www.psychologie-aktuell.com/index.php?id=204
f6af0b70-8967-4d51-bf84-0e6f558206d5,Current Organic Synthesis,1570-1794,https://www.eurekaselect.com/611/journal/current-organic-synthesis
d2cfa225-9bcf-431a-86f4-1b52e66da5d7,Enzyme and Microbial Technology,0141-0229,https://www.journals.elsevier.com/enzyme-and-microbial-technology/
efad5e01-e2cf-44e8-9cfa-c5d9634707fc,Proceedings,2198-7432,http://paspk.org/Proceedings-of-PAS-39
3ab927ca-fc94-4c5a-86e8-17868def352a,HemaSphere,2572-9241,http://www.hemaspherejournal.com/
3ecae18a-5045-4b18-b690-1b256db0df24,The Nursing Clinics of North America,0029-6465,http://authors.elsevier.com/JournalDetail.html?Precis=DESC&PubID=623104
705a5f2b-aaf1-41fb-bc28-be78040b4587,Nature Protocols,1750-2799,https://www.nature.com/nprot/
fbb118d8-a37f-443c-98c6-06b1bd25f9f6,Journal of Pathology Informatics,2229-5089,http://www.jpathinformatics.org/
3ef1d4dd-9ec8-4e05-9172-dfc4dedac8ef,Molecular Psychiatry,1359-4184,http://www.nature.com/mp/
b90a5a87-f1a2-436f-886a-3f484e20da1f,ACS Infectious Diseases,2373-8227,https://pubs.acs.org/journal/aidcbc
a8b67272-b576-41c8-affb-5ea4982012a6,Molecular Microbiology,0950-382X,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2958
da6f2c53-128b-42c2-b483-7df75211eb3f,Neurotherapeutics,1878-7479,https://www.springer.com/biomed/neuroscience/journal/13311
f7486b96-a794-4d6f-9c59-ceb96c3200a8,Journal of Network and Systems Management,1064-7570,https://link.springer.com/journal/10922
f3358047-5fa1-4315-9473-4bb4c19cb756,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,0218-1274,http://www.worldscinet.com/ijbc/ijbc.shtml
2aee0861-0d2d-4978-8fec-8466c1cb15e4,Journal of Trace Elements in Medicine and Biology,0946-672X,https://www.journals.elsevier.com/journal-of-trace-elements-in-medicine-and-biology/
867818c2-8630-4e1c-8503-f4067195936c,European Journal of Medical Genetics,1769-7212,http://www.elsevier.com/wps/find/journaldescription.cws_home/705239/description#description
100355da-0e18-4542-8536-dd1780382a72,Journal of Stroke & Cerebrovascular Diseases,1052-3057,http://www.us.elsevierhealth.com/product.jsp?isbn=10523057
9a911313-3bd0-4bbb-9591-16bf4fc5f24c,Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova,1997-7298,http://www.mediasphera.ru/journals/korsakov
5d1f91f7-fa6b-4800-b408-445feddb3129,Acta Pharmaceutica Sinica B,2211-3835,https://www.journals.elsevier.com/acta-pharmaceutica-sinica-b
058a361a-9ba0-41df-8e31-cb93f82e6193,ChemMedChem,1860-7179,http://www3.interscience.wiley.com/journal/110485305/home
745944ea-f957-4f93-b907-050cdc009517,International Journal of Molecular Medicine,1107-3756,https://www.spandidos-publications.com/ijmm/
9957e79e-612d-4c67-9f43-16fd7c35f043,Blood Advances,2473-9529,
